date,name,rank_day,rank_week,rank_month,rank_quarter,rank_half,rank_year,rank_ytd,rank_week_delta_5d,rank_month_delta_5d,rank_ytd_delta_5d,perf_week_delta_5d,perf_month_delta_5d,perf_ytd_delta_5d,rank_week_delta_10d,rank_month_delta_10d,rank_ytd_delta_10d,perf_week_delta_10d,perf_month_delta_10d,perf_ytd_delta_10d,rank_week_delta_20d,rank_month_delta_20d,rank_ytd_delta_20d,perf_week_delta_20d,perf_month_delta_20d,perf_ytd_delta_20d,rank_week_delta_50d,rank_month_delta_50d,rank_ytd_delta_50d,perf_week_delta_50d,perf_month_delta_50d,perf_ytd_delta_50d,momentum_score,momentum_confirmed,momentum_weighted_mid,momentum_weighted_fast,momentum_accel,regime_short_long,rank_trend_slope,rank_agreement,rs_day,rs_week,rs_month,rs_quarter,rs_half,rs_year,rs_ytd,rs_score,rs_agreement,rs_confirmed,rs_slope,rs_accel,rs_regime_short_long,beats_benchmark_day,beats_benchmark_week,beats_benchmark_month,beats_benchmark_quarter,beats_benchmark_half,beats_benchmark_year,beats_benchmark_ytd,rs_new_high,rs_cross
2026-07-01,Technology,11.0,6.0,9.0,1.0,1.0,1.0,1.0,0.0,-3.0,0.0,3.12,-5.77,1.4899999999999984,-1.0,-4.0,2.0,-0.6799999999999999,-9.57,-0.8300000000000018,,,,,,,,,,,,,0.7833333333333333,0.1566666666666667,0.7375,0.64,-0.016666666666666607,-0.65,0.04242424242424243,0.20000000000000007,-2.2199999999999998,-0.51,-4.62,15.459999999999999,11.06,14.669999999999998,11.34,0.6666666666666666,0.3333333333333333,0.2222222222222222,-1.0541666666666667,,-1.0,0,0,0,1,1,1,1,0,0
2026-07-01,Utilities,9.0,10.0,5.0,9.0,7.0,8.0,7.0,-8.0,0.0,0.0,-2.88,2.87,-1.8399999999999999,-6.0,2.0,0.0,-3.87,0.8899999999999999,-0.6200000000000001,,,,,,,,,,,,,0.3333333333333333,0.2178632794954082,0.35,0.29,-0.06666666666666665,0.04999999999999993,0.048484848484848485,0.6535898384862247,-1.2399999999999998,-3.4299999999999997,4.29,-17.29,-3.96,-9.269999999999998,-4.529999999999999,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.7176666666666667,,0.5,0,0,1,0,0,0,0,1,0
2026-07-02,Basic Materials,3.0,7.0,9.0,10.0,5.0,2.0,5.0,4.0,-1.0,0.0,5.73,-1.12,0.6999999999999993,-5.0,-4.0,-1.0,-6.62,-8.870000000000001,-5.020000000000001,,,,,,,,,,,,,0.46666666666666673,0.2528131342353942,0.3875,0.42000000000000004,-0.28333333333333327,-0.23333333333333328,-0.12727272727272726,0.5417424305044161,2.2199999999999998,-0.7699999999999999,-5.12,-16.63,1.0099999999999998,14.280000000000001,1.3099999999999987,0.5,0.3333333333333333,0.16666666666666666,-0.7778787878787878,,-0.6666666666666666,1,0,0,0,1,1,1,0,0
2026-07-02,Communication Services,10.0,2.0,8.0,6.0,10.0,6.0,10.0,8.0,3.0,0.0,8.95,7.889999999999999,4.38,5.0,2.0,-1.0,4.1899999999999995,4.5,-0.040000000000000036,,,,,,,,,,,,,0.39999999999999997,0.26143593539448984,0.4,0.5399999999999999,0.03333333333333327,0.23333333333333328,-0.15151515151515152,0.6535898384862247,-0.68,3.12,-0.44000000000000017,-5.5600000000000005,-8.08,0.6300000000000026,-8.4,0.3333333333333333,1.0,0.3333333333333333,0.6143636363636363,,0.16666666666666669,0,1,0,0,0,1,0,1,0
2026-07-02,Consumer Cyclical,9.0,3.0,7.0,7.0,11.0,11.0,11.0,6.0,2.0,0.0,6.5,5.23,3.6399999999999997,2.0,1.0,0.0,2.8199999999999994,0.7000000000000002,1.33,,,,,,,,,,,,,0.26666666666666666,0.16000000000000003,0.30000000000000004,0.44000000000000006,0.05000000000000002,0.4666666666666668,-0.0,0.6000000000000001,-0.59,2.63,-0.05999999999999983,-8.1,-13.4,-15.579999999999998,-13.46,0.16666666666666666,1.0,0.16666666666666666,0.3541818181818182,,0.5,0,1,0,0,0,0,0,0,0
2026-07-02,Consumer Defensive,2.0,5.0,4.0,8.0,6.0,10.0,6.0,-1.0,2.0,1.0,0.35999999999999993,3.81,0.870000000000001,4.0,5.0,0.0,2.7399999999999998,8.2,1.370000000000001,,,,,,,,,,,,,0.44999999999999996,0.2941154273188011,0.4625,0.5199999999999999,0.16666666666666657,0.3499999999999999,-0.024242424242424242,0.6535898384862247,2.3899999999999997,-0.61,5.62,-11.43,-0.8399999999999999,-15.079999999999998,-1.0899999999999999,0.16666666666666666,0.3333333333333333,0.05555555555555555,1.117939393939394,,0.5,1,0,1,0,0,0,0,1,0
2026-07-02,Energy,6.0,11.0,10.0,11.0,1.0,4.0,2.0,-4.0,0.0,-1.0,0.27,-1.1399999999999997,-1.3100000000000023,0.0,1.0,-1.0,4.62,1.5300000000000011,-2.960000000000001,,,,,,,,,,,,,0.45,0.020727359362374454,0.35,0.27999999999999997,0.016666666666666663,-0.5166666666666666,-0.06666666666666667,0.04606079858305434,1.31,-2.52,-6.7299999999999995,-23.759999999999998,9.75,4.859999999999999,9.499999999999998,0.5,0.3333333333333333,0.16666666666666666,0.6536363636363636,,-0.6666666666666666,1,0,0,0,1,1,1,0,0
2026-07-02,Financial,7.0,4.0,2.0,2.0,9.0,8.0,9.0,1.0,1.0,0.0,3.86,4.26,3.3299999999999996,0.0,0.0,-1.0,-0.8000000000000003,2.3000000000000007,2.7399999999999998,,,,,,,,,,,,,0.5333333333333333,0.16000000000000003,0.625,0.62,-0.03333333333333344,0.3333333333333333,-0.09090909090909091,0.30000000000000004,1.27,1.8499999999999999,9.27,-0.14000000000000057,-4.54,-6.84,-4.580000000000001,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.49703030303030304,,1.0,1,1,1,0,0,0,0,1,0
2026-07-02,Healthcare,1.0,1.0,1.0,4.0,7.0,5.0,7.0,0.0,0.0,1.0,1.1799999999999997,8.01,5.41,7.0,3.0,3.0,5.71,10.09,9.41,,,,,,,,,,,,,0.6833333333333335,0.32826291778171357,0.7250000000000001,0.8099999999999999,0.3833333333333334,0.43333333333333324,0.296969696969697,0.48038475772933686,2.9299999999999997,3.87,15.139999999999999,-2.380000000000001,-1.7199999999999998,2.3100000000000023,-1.870000000000001,0.5,0.3333333333333333,0.16666666666666666,1.4104242424242424,,0.6666666666666667,1,1,1,0,0,1,0,1,0
2026-07-02,Industrials,8.0,8.0,5.0,3.0,2.0,3.0,1.0,-2.0,-3.0,1.0,0.96,0.2200000000000002,-0.03999999999999915,-7.0,-4.0,2.0,-8.02,-4.07,-1.2399999999999984,,,,,,,,,,,,,0.7333333333333334,0.5393115705219301,0.725,0.5900000000000001,-0.1499999999999999,-0.3833333333333334,0.1393939393939394,0.735424868893541,0.36,-1.49,5.38,-2.1999999999999993,9.71,6.690000000000001,10.040000000000001,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.014545454545454537,,-0.16666666666666663,1,0,1,0,1,1,1,0,0
2026-07-02,Real Estate,5.0,6.0,3.0,5.0,4.0,9.0,4.0,-3.0,1.0,0.0,-1.75,3.31,0.7300000000000004,4.0,3.0,1.0,2.86,3.63,3.4000000000000004,,,,,,,,,,,,,0.5833333333333334,0.4822970362251488,0.6125,0.5800000000000001,0.16666666666666669,0.15000000000000008,0.12727272727272726,0.8267949192431122,1.33,-0.74,5.89,-3.5600000000000005,1.1199999999999992,-11.25,1.4399999999999995,0.5,0.3333333333333333,0.16666666666666666,0.6999393939393939,,0.16666666666666669,1,0,1,0,1,0,1,1,0
2026-07-02,Technology,11.0,9.0,11.0,1.0,3.0,1.0,3.0,-1.0,-4.0,0.0,1.44,-6.67,-0.4200000000000017,-6.0,-8.0,-1.0,-4.529999999999999,-13.02,-2.5100000000000016,,,,,,,,,,,,,0.6333333333333333,0.052873745305593606,0.6,0.44000000000000006,-0.2833333333333333,-0.8333333333333333,-0.07272727272727272,0.08348486100883201,-1.5899999999999999,-1.7799999999999998,-7.069999999999999,12.76,9.34,14.560000000000002,9.409999999999998,0.6666666666666666,0.3333333333333333,0.2222222222222222,-1.2061818181818182,,-1.0,0,0,0,1,1,1,1,0,0
2026-07-02,Utilities,4.0,10.0,6.0,9.0,8.0,7.0,8.0,-8.0,-1.0,-2.0,-3.66,2.7899999999999996,-0.47999999999999954,-4.0,1.0,-1.0,-1.52,2.6999999999999997,2.8600000000000003,,,,,,,,,,,,,0.3,0.2206274606680623,0.3125,0.25999999999999995,-0.06666666666666665,0.0,-0.030303030303030304,0.735424868893541,2.07,-1.88,4.71,-14.97,-2.2,-6.639999999999999,-2.3500000000000005,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.6767272727272727,,0.5,1,0,1,0,0,0,0,1,0
2026-07-06,Basic Materials,6.0,7.0,9.0,10.0,4.0,2.0,4.0,2.0,-1.0,1.0,5.029999999999999,0.03000000000000025,0.8099999999999987,-3.0,-5.0,0.0,-0.96,-8.94,-3.92,,,,,,,,,,,,,0.5,0.221611781858499,0.4125,0.43999999999999995,-0.23333333333333328,-0.2666666666666666,-0.04242424242424243,0.443223563716998,-0.95,-2.25,-5.2,-17.35,0.27999999999999936,11.54,0.27999999999999936,0.5,0.3333333333333333,0.16666666666666666,-0.5531515151515152,-0.33333333333333337,-0.6666666666666666,0,0,0,0,1,1,1,0,0
2026-07-06,Communication Services,1.0,1.0,8.0,5.0,10.0,5.0,10.0,9.0,3.0,0.0,11.739999999999998,10.85,6.07,5.0,1.0,-2.0,5.38,4.31,0.55,,,,,,,,,,,,,0.45,0.25384954754066974,0.45,0.5999999999999999,0.01666666666666672,0.21666666666666673,-0.05454545454545454,0.5641101056459328,0.7100000000000001,3.2499999999999996,0.15000000000000002,-4.6800000000000015,-7.76,2.3599999999999994,-7.76,0.5,0.3333333333333333,0.16666666666666666,0.9375757575757575,0.5,0.6666666666666667,1,1,1,0,0,1,0,1,1
2026-07-06,Consumer Cyclical,4.0,3.0,7.0,6.0,11.0,10.0,11.0,4.0,3.0,0.0,6.02,7.32,3.25,4.0,1.0,0.0,3.16,0.22,0.8700000000000001,,,,,,,,,,,,,0.30000000000000004,0.16252272915132485,0.3375,0.45999999999999996,0.06666666666666674,0.40000000000000013,-0.0,0.5417424305044161,0.2699999999999999,0.54,0.5800000000000001,-6.300000000000001,-13.33,-15.280000000000001,-13.33,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6461818181818182,0.3333333333333333,1.0,1,1,1,0,0,0,0,1,1
2026-07-06,Consumer Defensive,10.0,9.0,6.0,8.0,6.0,11.0,6.0,-5.0,0.0,0.0,-2.99,2.13,-1.169999999999999,-1.0,4.0,0.0,1.1199999999999999,7.26,0.8399999999999999,,,,,,,,,,,,,0.3333333333333333,0.26666666666666666,0.35,0.31,0.06666666666666665,0.08333333333333331,-0.0,0.8,-1.81,-4.15,2.44,-13.82,-3.05,-16.240000000000002,-3.05,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.7204848484848485,0.16666666666666666,0.5,0,0,1,0,0,0,0,0,0
2026-07-06,Energy,7.0,8.0,11.0,11.0,3.0,4.0,3.0,-2.0,-2.0,-2.0,-0.38999999999999996,-3.09,-1.0,3.0,0.0,0.0,5.12,2.59,-1.5399999999999991,,,,,,,,,,,,,0.43333333333333335,0.0866666666666667,0.325,0.35,0.050000000000000044,-0.35,-0.17575757575757575,0.20000000000000007,-1.09,-3.9,-8.959999999999999,-25.880000000000003,8.290000000000001,2.4499999999999993,8.290000000000001,0.5,0.3333333333333333,0.16666666666666666,0.10824242424242426,0.16666666666666669,-0.6666666666666666,0,0,0,0,1,1,1,0,0
2026-07-06,Financial,3.0,2.0,2.0,2.0,9.0,7.0,9.0,3.0,0.0,0.0,4.239999999999999,6.050000000000001,4.390000000000001,1.0,1.0,0.0,2.0699999999999994,4.3500000000000005,4.45,,,,,,,,,,,,,0.5833333333333334,0.17500000000000004,0.6625000000000001,0.7100000000000002,0.033333333333333215,0.4,-0.12727272727272726,0.30000000000000004,0.43000000000000005,1.2499999999999996,10.520000000000001,0.3899999999999988,-4.18,-5.690000000000001,-4.18,0.5,0.3333333333333333,0.16666666666666666,0.6032727272727273,0.16666666666666669,0.6666666666666667,1,1,1,1,0,0,0,1,0
2026-07-06,Healthcare,11.0,6.0,1.0,4.0,7.0,6.0,7.0,-5.0,0.0,1.0,-6.08,3.5700000000000003,1.58,4.0,4.0,3.0,3.79,9.700000000000001,8.92,,,,,,,,,,,,,0.5833333333333334,0.28022444200877983,0.65,0.6000000000000001,0.3333333333333333,0.21666666666666667,0.2787878787878788,0.48038475772933686,-1.8900000000000001,-1.55,11.700000000000001,-3.9700000000000006,-3.91,1.5899999999999999,-3.91,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.1906666666666668,0.3333333333333333,0.16666666666666669,0,0,1,0,0,1,0,0,0
2026-07-06,Industrials,5.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.779999999999999,2.8400000000000003,2.4299999999999997,-4.0,-2.0,0.0,-2.52,-4.77,-0.8100000000000023,,,,,,,,,,,,,0.8000000000000002,0.7200000000000002,0.8,0.74,-0.09999999999999987,-0.13333333333333341,0.17575757575757575,0.9,-0.16000000000000003,-0.9900000000000002,4.88,-1.9800000000000004,9.94,7.149999999999999,9.94,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.06563636363636363,-0.33333333333333337,-0.16666666666666663,0,0,1,0,1,1,1,0,0
2026-07-06,Real Estate,8.0,10.0,4.0,7.0,5.0,9.0,5.0,-8.0,-1.0,-1.0,-5.58,1.1099999999999999,-1.7699999999999996,-1.0,2.0,0.0,0.6699999999999999,3.39,2.55,,,,,,,,,,,,,0.4333333333333333,0.31868410985386775,0.4625,0.36,0.033333333333333215,0.0,0.04242424242424243,0.735424868893541,-1.6,-4.62,3.85,-6.640000000000001,-0.3200000000000003,-12.48,-0.3200000000000003,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.4641212121212121,0.16666666666666666,0.5,0,0,1,0,0,0,0,0,0
2026-07-06,Technology,1.0,4.0,10.0,1.0,1.0,1.0,1.0,7.0,-3.0,1.0,7.76,-3.2199999999999998,2.539999999999999,-2.0,-8.0,0.0,-1.73,-13.84,-4.32,,,,,,,,,,,,,0.7999999999999999,0.07999999999999997,0.7375,0.7,-0.16666666666666674,-0.6000000000000001,-0.0,0.09999999999999998,0.7100000000000001,-0.8399999999999999,-5.7,13.149999999999999,10.28,14.439999999999998,10.28,0.6666666666666666,0.3333333333333333,0.2222222222222222,-1.1404848484848484,-0.33333333333333337,-1.0,1,0,0,1,1,1,1,0,0
2026-07-06,Utilities,8.0,11.0,5.0,9.0,8.0,8.0,8.0,-8.0,0.0,-1.0,-5.47,1.46,-2.09,-6.0,2.0,-1.0,-3.02,2.84,1.6099999999999994,,,,,,,,,,,,,0.2833333333333334,0.181176047195187,0.3125,0.22999999999999998,-0.09999999999999992,0.033333333333333326,-0.09696969696969697,0.6394448724536012,-1.6,-5.0,3.27,-17.130000000000003,-4.08,-6.290000000000001,-4.08,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.4784242424242424,0.16666666666666666,0.5,0,0,1,0,0,0,0,0,0
2026-07-07,Basic Materials,10.0,7.0,11.0,10.0,7.0,2.0,5.0,4.0,-1.0,0.0,4.680000000000001,0.23000000000000043,-0.03999999999999915,-1.0,-6.0,-1.0,1.3,-7.9399999999999995,-5.34,,,,,,,,,,,,,0.39999999999999997,0.2557779489814404,0.3125,0.36,-0.28333333333333327,-0.2666666666666666,-0.012121212121212121,0.639444872453601,-1.6600000000000001,-0.93,-6.31,-17.990000000000002,-2.8899999999999997,8.3,-1.5700000000000003,0.16666666666666666,1.0,0.16666666666666666,-0.4141212121212121,-0.33333333333333337,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-07-07,Communication Services,5.0,1.0,8.0,4.0,10.0,6.0,10.0,6.0,3.0,0.0,2.92,7.11,3.7399999999999998,8.0,2.0,-1.0,6.72,6.38,4.56,,,,,,,,,,,,,0.45,0.21188238200418688,0.4625,0.5999999999999999,0.18333333333333335,0.21666666666666673,-0.0,0.47084973778708195,0.9299999999999999,2.8499999999999996,-0.3899999999999999,-3.710000000000001,-6.229999999999999,1.7900000000000027,-6.7700000000000005,0.3333333333333333,1.0,0.3333333333333333,1.0122424242424242,0.3333333333333333,0.16666666666666669,1,1,0,0,0,1,0,0,0
2026-07-07,Consumer Cyclical,8.0,5.0,7.0,7.0,11.0,11.0,11.0,0.0,1.0,0.0,-1.04,4.7,0.6000000000000001,2.0,1.0,0.0,2.41,3.5600000000000005,2.1999999999999997,,,,,,,,,,,,,0.2333333333333333,0.14,0.275,0.36,0.016666666666666635,0.3666666666666667,-0.0,0.6000000000000001,-0.20000000000000007,-0.18000000000000005,0.43999999999999995,-6.53,-12.91,-16.97,-13.46,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.703030303030303,0.16666666666666666,0.5,0,0,1,0,0,0,0,0,1
2026-07-07,Consumer Defensive,4.0,6.0,3.0,8.0,5.0,10.0,6.0,-2.0,3.0,0.0,-1.8900000000000001,2.94,0.17999999999999972,4.0,6.0,0.0,3.65,7.98,2.3599999999999994,,,,,,,,,,,,,0.46666666666666673,0.26325138263476866,0.48750000000000004,0.51,0.23333333333333342,0.3166666666666667,0.024242424242424242,0.5641101056459328,1.3399999999999999,-0.74,4.27,-12.71,-1.3699999999999992,-15.979999999999999,-1.620000000000001,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.416,0.16666666666666666,0.5,1,0,1,0,0,0,0,0,0
2026-07-07,Energy,1.0,4.0,9.0,11.0,1.0,3.0,1.0,5.0,0.0,2.0,4.199999999999999,-0.6499999999999995,2.759999999999998,7.0,2.0,1.0,7.75,2.13,0.4799999999999969,,,,,,,,,,,,,0.6166666666666667,0.05148233095544641,0.48750000000000004,0.5999999999999999,0.2,-0.15000000000000002,-0.10909090909090909,0.08348486100883201,3.33,1.4099999999999997,-5.81,-22.73,9.84,5.560000000000002,12.179999999999998,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.04890909090909089,0.3333333333333333,-0.16666666666666663,1,1,0,0,1,1,1,0,0
2026-07-07,Financial,7.0,2.0,2.0,2.0,9.0,8.0,9.0,6.0,0.0,0.0,3.96,2.4699999999999998,3.75,1.0,1.0,-1.0,2.22,2.59,3.46,,,,,,,,,,,,,0.5666666666666668,0.17000000000000007,0.65,0.7000000000000001,-0.016666666666666607,0.4333333333333333,-0.09696969696969697,0.30000000000000004,0.07,2.77,8.45,0.2400000000000002,-4.529999999999999,-8.079999999999998,-4.1000000000000005,0.5,0.3333333333333333,0.16666666666666666,0.5303636363636364,0.16666666666666669,0.6666666666666667,1,1,1,1,0,0,0,0,0
2026-07-07,Healthcare,2.0,3.0,1.0,3.0,6.0,4.0,7.0,-2.0,0.0,1.0,-4.699999999999999,2.5700000000000003,2.5200000000000005,2.0,3.0,3.0,3.54,7.51,9.47,,,,,,,,,,,,,0.7000000000000001,0.394877073952153,0.7500000000000001,0.76,0.3333333333333334,0.2333333333333334,0.22424242424242424,0.5641101056459328,1.85,1.48,10.73,-0.9500000000000011,-2.209999999999999,2.7699999999999996,-1.92,0.5,0.3333333333333333,0.16666666666666666,0.888909090909091,0.33333333333333337,0.6666666666666667,1,1,1,0,0,1,0,0,0
2026-07-07,Industrials,11.0,11.0,6.0,6.0,3.0,5.0,3.0,-5.0,-3.0,-1.0,-3.6399999999999997,-3.5300000000000002,-3.4499999999999993,-9.0,-5.0,0.0,-4.529999999999999,-5.21,-1.8999999999999986,,,,,,,,,,,,,0.5333333333333333,0.3733333333333333,0.525,0.37,-0.33333333333333326,-0.3833333333333333,0.09090909090909091,0.7,-2.31,-3.31,1.52,-4.640000000000001,4.880000000000001,2.3000000000000007,7.110000000000001,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.16715151515151513,-0.16666666666666674,-0.16666666666666663,0,0,1,0,1,1,1,0,0
2026-07-07,Real Estate,3.0,8.0,5.0,5.0,4.0,9.0,4.0,-6.0,-1.0,0.0,-2.72,0.41000000000000014,-0.129999999999999,0.0,2.0,1.0,2.12,2.92,2.700000000000001,,,,,,,,,,,,,0.5166666666666667,0.4650000000000001,0.5375000000000001,0.4600000000000001,0.06666666666666671,-0.04999999999999999,0.012121212121212121,0.9,1.5,-1.01,3.88,-4.600000000000001,1.3399999999999999,-11.93,1.33,0.5,0.3333333333333333,0.16666666666666666,0.22933333333333336,0.5,0.16666666666666669,1,0,1,0,1,0,1,0,0
2026-07-07,Technology,9.0,10.0,10.0,1.0,2.0,1.0,2.0,0.0,-3.0,-1.0,1.6399999999999997,-4.84,-2.2399999999999984,-9.0,-9.0,-1.0,-5.300000000000001,-12.57,-6.579999999999998,,,,,,,,,,,,,0.6666666666666666,0.09706641697883134,0.6375,0.44000000000000006,-0.33333333333333337,-0.8666666666666667,0.01818181818181818,0.145599625468247,-1.47,-2.7800000000000002,-5.84,11.229999999999999,7.920000000000002,10.05,8.51,0.6666666666666666,0.3333333333333333,0.2222222222222222,-1.0015151515151515,-0.33333333333333337,-1.0,0,0,0,1,1,1,1,0,0
2026-07-07,Utilities,6.0,9.0,4.0,9.0,8.0,7.0,8.0,-6.0,1.0,-1.0,-3.67,0.5899999999999999,-1.2399999999999993,-5.0,2.0,-1.0,-1.8199999999999998,2.88,1.42,,,,,,,,,,,,,0.3499999999999999,0.18960985067654557,0.37499999999999994,0.33999999999999997,-0.08333333333333343,0.14999999999999997,-0.15151515151515152,0.5417424305044161,0.8899999999999999,-2.06,3.8899999999999997,-15.200000000000001,-4.299999999999999,-7.199999999999999,-3.12,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.3253333333333333,0.0,0.5,1,0,1,0,0,0,0,0,0
2026-07-08,Basic Materials,11.0,9.0,11.0,10.0,9.0,4.0,8.0,0.0,-1.0,-3.0,-2.01,2.4399999999999995,-3.3200000000000003,2.0,-3.0,-4.0,2.99,-1.5100000000000002,-4.43,,,,,,,,,,,,,0.25,0.20669872981077808,0.2,0.21000000000000002,-0.2666666666666666,-0.2333333333333333,-0.13333333333333333,0.8267949192431123,-1.9899999999999998,-2.86,-5.92,-19.86,-6.2700000000000005,6.710000000000001,-3.710000000000001,0.16666666666666666,1.0,0.16666666666666666,-0.317030303030303,-0.33333333333333337,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-07-08,Communication Services,8.0,2.0,9.0,4.0,8.0,1.0,9.0,3.0,2.0,1.0,1.1600000000000001,6.04,5.35,8.0,2.0,1.0,7.55,7.03,6.3999999999999995,,,,,,,,,,,,,0.55,0.29795833677742883,0.525,0.62,0.33333333333333337,-0.11666666666666659,0.05454545454545454,0.5417424305044161,-0.98,2.4200000000000004,-2.44,-3.3900000000000006,-4.5600000000000005,13.680000000000003,-4.880000000000001,0.3333333333333333,1.0,0.3333333333333333,0.960969696969697,0.16666666666666666,0.16666666666666669,0,1,0,0,0,1,0,0,0
2026-07-08,Consumer Cyclical,6.0,8.0,6.0,7.0,11.0,11.0,11.0,-4.0,2.0,0.0,-3.5700000000000003,5.02,-0.6399999999999997,1.0,3.0,0.0,3.8,6.57,2.1100000000000003,,,,,,,,,,,,,0.20000000000000004,0.10834848610088324,0.2625,0.26,0.10000000000000002,0.2666666666666667,-0.0,0.5417424305044161,-0.8399999999999999,-0.37000000000000005,-0.5,-6.33,-14.670000000000002,-16.51,-14.24,0.0,1.0,0.0,0.6453333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0
2026-07-08,Consumer Defensive,3.0,5.0,4.0,8.0,5.0,10.0,5.0,5.0,2.0,2.0,2.42,0.36,1.2300000000000004,0.0,3.0,1.0,2.2199999999999998,2.38,-0.1200000000000001,,,,,,,,,,,,,0.48333333333333334,0.3090650216859072,0.48750000000000004,0.5399999999999998,0.08333333333333326,0.3166666666666666,0.10303030303030303,0.6394448724536012,-0.18,1.3399999999999999,-0.14,-11.040000000000001,-0.5000000000000009,-16.21,-1.8100000000000005,0.16666666666666666,1.0,0.16666666666666666,0.0967878787878788,-0.16666666666666666,0.5,0,1,0,0,0,0,0,0,0
2026-07-08,Energy,1.0,1.0,10.0,11.0,1.0,3.0,1.0,10.0,-1.0,2.0,7.23,2.5799999999999996,5.330000000000002,5.0,0.0,0.0,6.36,4.85,2.0,,,,,,,,,,,,,0.65,0.029939519078985323,0.5,0.7,0.10000000000000009,-0.04999999999999993,0.012121212121212121,0.04606079858305434,1.95,4.68,-4.5,-21.41,11.780000000000001,9.5,14.51,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.01121212121212115,0.0,-0.16666666666666663,1,1,0,0,1,1,1,0,0
2026-07-08,Financial,10.0,4.0,2.0,2.0,10.0,8.0,10.0,3.0,1.0,-1.0,2.02,1.3499999999999996,1.8499999999999999,-3.0,-1.0,-2.0,0.9,1.5099999999999998,1.6400000000000001,,,,,,,,,,,,,0.5,0.10000000000000003,0.5999999999999999,0.5999999999999999,-0.1499999999999999,0.3666666666666667,-0.10909090909090909,0.20000000000000007,-1.48,2.0,4.65,-1.4700000000000006,-7.33,-8.5,-5.640000000000001,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.28066666666666673,0.0,1.0,0,1,1,0,0,0,0,0,0
2026-07-08,Healthcare,7.0,3.0,1.0,3.0,6.0,5.0,6.0,-2.0,0.0,2.0,-2.56,1.3399999999999999,2.079999999999999,0.0,2.0,3.0,1.44,5.220000000000001,6.659999999999999,,,,,,,,,,,,,0.7000000000000001,0.394877073952153,0.75,0.76,0.18333333333333335,0.2666666666666667,0.2545454545454545,0.5641101056459328,-0.96,2.25,6.890000000000001,-1.9900000000000002,-2.420000000000001,2.5500000000000007,-3.040000000000001,0.5,0.3333333333333333,0.16666666666666666,0.4265454545454546,0.16666666666666669,0.6666666666666667,0,1,1,0,0,1,0,0,0
2026-07-08,Industrials,5.0,11.0,5.0,5.0,3.0,6.0,3.0,-9.0,-3.0,-1.0,-9.43,-5.07,-6.219999999999999,-4.0,-3.0,0.0,-2.06,-2.9,-1.120000000000001,,,,,,,,,,,,,0.5499999999999999,0.4399999999999999,0.5625,0.38999999999999996,-0.20000000000000007,-0.3333333333333333,0.006060606060606061,0.7999999999999999,-0.69,-4.9,-0.2300000000000001,-5.07,2.889999999999999,2.129999999999999,6.299999999999999,0.5,0.3333333333333333,0.16666666666666666,-0.45969696969696977,-0.16666666666666663,-0.6666666666666666,0,0,0,0,1,1,1,0,0
2026-07-08,Real Estate,9.0,6.0,7.0,6.0,4.0,9.0,4.0,2.0,-2.0,0.0,0.9,-0.6699999999999999,0.27999999999999936,-2.0,-3.0,1.0,0.4,-0.42000000000000004,-0.41000000000000014,,,,,,,,,,,,,0.5,0.3677124344467705,0.48750000000000004,0.49000000000000005,-0.08333333333333337,-0.016666666666666607,-0.030303030303030304,0.735424868893541,-1.24,0.46,-0.5800000000000001,-6.010000000000001,0.4299999999999997,-12.31,-0.05000000000000071,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.11557575757575755,-0.3333333333333333,0.16666666666666669,0,1,0,0,1,0,0,0,0
2026-07-08,Technology,2.0,10.0,8.0,1.0,2.0,2.0,2.0,-7.0,-1.0,-1.0,-6.4,1.39,-4.030000000000001,-2.0,-3.0,0.0,0.6400000000000001,-0.5,-0.23000000000000043,,,,,,,,,,,,,0.6833333333333332,0.23524170083936327,0.675,0.47000000000000003,-0.10000000000000009,-0.7333333333333332,-0.018181818181818188,0.34425614756979994,1.52,-3.0799999999999996,-0.89,12.739999999999998,10.21,13.120000000000001,10.28,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.6716363636363636,-0.16666666666666674,-1.0,1,0,0,1,1,1,1,0,0
