date,session,collected_at,ticker,group,list_category,trigger,stop,atr,price,open,high,low,change,status,atr_from_lod,reclaim_ref,reclaim_ref_value,RSI,Volatility W,Volatility M,Rel Volume,52W High
2026-08-20,pre_close,2026-08-20T19:32:16Z,ILMN,Diagnostics & Research,leaders,205.16,192.68,7.8,213.62,200.51,220.32,200.3,4.2,triggered,1.707692307692307,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,INCY,Biotechnology,rs_new_high,129.56,124.6,3.78,127.17,127.3,129.8,127.01,-1.01,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,INSM,Biotechnology,rs_new_high,131.1,127.42,5.6,125.31,129.15,130.27,125.3,-4.1,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,IOT,Software - Infrastructure,leaders,40.75,39.15,2.15,39.2,39.4,40.17,38.93,0.0,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,JAZZ,Biotechnology,rs_new_high,256.92,251.26,7.08,247.74,249.64,251.21,245.76,-1.75,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,JNJ,Drug Manufacturers - General,accel,276.47,270.56,5.87,268.0,272.85,273.41,267.88,-1.98,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,LLY,Drug Manufacturers - General,accel,1292.65,1240.54,42.35,1246.85,1274.6,1280.0,1246.6,-2.62,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MDGL,Biotechnology,rs_new_high,542.78,527.46,22.59,526.08,537.01,539.73,522.97,-2.61,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MEDP,Diagnostics & Research,leaders,612.11,596.22,19.41,616.16,598.79,627.59,597.41,1.3,triggered,0.9659969088098918,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MGY,Oil & Gas E&P,accel,27.72,27.15,0.87,28.03,27.98,28.38,27.73,1.98,gapped_through,0.34482758620689735,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MNST,Beverages - Non-Alcoholic,accel,47.97,47.21,1.21,47.74,47.07,47.91,46.96,0.65,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MSTR,Software - Application,leaders,106.9,94.3,6.34,111.46,113.23,113.65,108.35,6.91,gapped_through,0.4905362776025236,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MTD,Diagnostics & Research,leaders,1456.77,1419.41,37.09,1396.16,1408.57,1447.65,1394.55,-2.03,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MTDR,Oil & Gas E&P,accel,58.32,57.41,1.94,58.41,59.13,60.38,58.13,0.71,gapped_through,0.14432989690721343,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,MUR,Oil & Gas E&P,accel,36.9,35.53,1.47,38.03,37.42,38.65,37.35,3.13,gapped_through,0.46258503401360523,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NAVN,Software - Application,leaders,29.81,28.93,1.35,28.62,28.96,29.15,28.33,-1.9,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NBIS,Software - Infrastructure,leaders,236.2,213.75,26.66,219.28,223.0,222.95,212.04,-2.06,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NE,Oil & Gas Drilling,emerging,46.53,45.43,1.41,46.79,46.56,47.24,46.21,2.01,gapped_through,0.41134751773049527,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NET,Software - Infrastructure,leaders,301.66,285.72,16.35,280.33,290.85,292.48,279.62,-3.96,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NOW,Software - Application,leaders,129.6,118.51,6.65,129.88,127.91,131.15,127.1,2.11,triggered,0.41804511278195505,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NTAP,Software - Infrastructure,leaders,206.2,194.09,7.76,192.84,192.38,197.33,192.62,-0.84,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NTSK,Software - Infrastructure,leaders,15.32,14.34,0.9,14.32,14.56,14.72,14.15,-2.55,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,NVS,Drug Manufacturers - General,accel,160.81,156.17,3.02,156.12,159.07,159.33,156.12,-2.61,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,OKTA,Software - Infrastructure,leaders,145.4,137.1,7.01,133.9,138.97,140.35,133.12,-5.18,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,ORKA,Biotechnology,rs_new_high,115.51,107.52,5.41,105.43,107.72,109.0,103.28,-3.88,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,OXY,Oil & Gas E&P,accel,60.83,59.75,1.57,61.46,61.06,62.15,60.94,2.27,gapped_through,0.33121019108280453,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,PAAS,Gold,rs_new_high,50.71,48.9,2.26,51.65,49.72,52.16,49.51,2.69,triggered,0.946902654867257,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,PANW,Software - Infrastructure,leaders,376.43,351.46,15.41,349.84,354.12,360.69,347.68,-2.76,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,PAYX,Software - Application,leaders,123.82,120.1,3.62,123.26,122.92,124.17,122.77,0.62,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,PCVX,Biotechnology,rs_new_high,63.83,60.94,2.39,61.63,62.23,62.91,60.8,-2.63,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,PRAX,Biotechnology,rs_new_high,392.45,365.64,19.99,368.08,393.1,395.99,361.16,-4.69,gapped_through,0.3461730865432696,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,QGEN,Diagnostics & Research,leaders,44.82,43.39,1.16,44.94,44.21,45.52,44.21,1.0,triggered,0.6293103448275835,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RDNT,Diagnostics & Research,leaders,76.56,74.61,2.99,77.64,74.64,77.98,75.0,2.79,triggered,0.8829431438127091,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RIG,Oil & Gas Drilling,emerging,5.95,5.82,0.23,6.01,5.98,6.06,5.93,2.91,gapped_through,0.347826086956522,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,ROIV,Biotechnology,rs_new_high,37.97,36.75,1.26,36.86,36.92,37.55,36.77,-1.44,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,ROP,Software - Application,leaders,410.76,394.02,12.49,411.47,408.01,412.63,406.01,1.02,triggered,0.43714971977582356,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RPRX,Biotechnology,rs_new_high,61.8,59.75,1.42,60.43,61.83,62.1,60.38,-2.11,gapped_through,0.035211267605631806,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RRC,Oil & Gas E&P,accel,40.72,40.03,1.07,40.6,40.53,41.34,40.28,0.69,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RVTY,Diagnostics & Research,leaders,122.11,115.29,3.74,124.01,118.54,124.38,117.56,3.82,triggered,1.724598930481284,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,RYTM,Biotechnology,rs_new_high,118.31,115.26,4.59,109.9,114.43,114.61,108.73,-5.04,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,S,Software - Infrastructure,leaders,22.44,21.1,1.01,20.92,21.64,21.64,20.71,-1.88,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SAIL,Software - Infrastructure,leaders,19.59,18.81,0.93,18.57,19.0,19.04,18.43,-3.23,invalidated,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SCCO,Copper,leaders,198.45,191.89,7.86,199.0,190.55,199.23,190.24,2.22,triggered,1.1145038167938919,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SHC,Diagnostics & Research,leaders,19.24,18.6,0.52,19.32,18.96,19.45,18.96,1.66,triggered,0.6923076923076912,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SHOP,Software - Application,leaders,149.78,145.61,6.74,147.85,146.72,148.24,144.12,0.87,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SNOW,Software - Application,leaders,326.0,316.32,13.1,321.0,322.72,325.06,317.12,-1.23,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,STRC,Software - Application,leaders,95.65,93.89,1.79,95.42,95.88,95.85,95.4,0.12,gapped_through,0.011173184357539676,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SUN,Oil & Gas Refining & Marketing,leaders,78.0,75.72,2.11,76.1,77.68,77.9,75.75,-1.03,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,SYRE,Biotechnology,rs_new_high,110.18,104.17,5.82,106.97,107.29,108.18,104.56,-1.79,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,TECK,Copper,leaders,66.46,64.9,2.26,66.08,64.7,66.2,64.35,0.2,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,TTAN,Software - Application,leaders,95.6,91.24,4.87,93.29,94.88,96.76,93.21,-1.82,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,TWLO,Software - Infrastructure,leaders,234.48,220.29,13.28,220.44,220.45,222.87,216.6,-0.64,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,TYL,Software - Application,leaders,355.97,332.05,14.67,348.39,346.5,351.54,345.38,0.44,setting_up,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,VAL,Oil & Gas Drilling,emerging,88.31,86.43,3.29,89.06,88.18,89.84,88.06,2.46,triggered,0.303951367781155,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,VIST,Oil & Gas E&P,accel,71.74,68.34,2.99,70.58,70.65,72.54,70.36,3.16,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,WAT,Diagnostics & Research,leaders,419.37,404.18,12.02,406.09,411.68,421.28,404.5,-2.34,failed_breakout,,,,,,,,
2026-08-20,pre_close,2026-08-20T19:32:16Z,XYZ,Software - Infrastructure,leaders,81.83,79.38,2.71,80.39,80.82,81.84,79.37,-0.67,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ABBV,Drug Manufacturers - General,leaders,265.93,260.48,6.12,265.75,260.7,266.83,260.1,1.5,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ADBE,Software - Application,leaders,274.25,269.66,11.36,273.47,272.37,277.03,269.92,0.46,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ADSK,Software - Application,leaders,255.86,250.19,9.59,252.97,250.84,255.78,246.51,0.78,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,AR,Oil & Gas E&P,accel,38.18,37.38,1.11,37.99,37.76,38.2,37.45,0.86,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ARWR,Biotechnology,leaders,88.45,85.9,3.55,86.57,87.04,88.46,85.96,-1.02,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ASND,Biotechnology,leaders,260.98,253.21,8.46,256.07,254.81,253.62,252.87,0.49,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BBIO,Biotechnology,leaders,84.36,82.63,2.96,82.14,82.89,83.37,81.63,-0.96,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BIIB,Drug Manufacturers - General,leaders,221.29,214.16,6.59,217.26,218.13,219.12,217.0,1.36,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BKNG,Travel Services,leaders,213.0,209.51,6.93,210.06,210.53,211.63,206.29,0.09,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BMRN,Biotechnology,leaders,68.75,67.57,2.0,66.85,67.55,68.34,66.52,-1.23,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BMY,Drug Manufacturers - General,leaders,67.54,65.45,1.75,67.21,65.79,67.55,65.13,2.65,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BSP,Software - Application,leaders,41.47,38.71,4.39,41.03,39.93,41.4,38.99,2.76,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BSY,Software - Application,leaders,36.51,35.19,1.53,36.86,36.34,37.33,35.8,1.26,triggered,0.6928104575163413,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,BVN,Other Precious Metals & Mining,emerging,35.17,33.35,1.46,35.27,35.42,35.72,34.66,3.25,gapped_through,0.4178082191780867,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,CCEP,Beverages - Non-Alcoholic,accel,107.83,106.39,2.28,107.8,107.3,108.62,107.17,0.89,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,CELH,Beverages - Non-Alcoholic,accel,33.25,31.97,1.79,33.24,32.4,33.49,32.03,2.15,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,CHRD,Oil & Gas E&P,accel,153.0,147.55,5.04,148.84,149.37,150.79,147.26,0.02,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,CNX,Oil & Gas E&P,accel,36.61,35.76,0.93,36.37,36.67,36.73,36.19,-0.25,gapped_through,0.19354838709677388,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,COKE,Beverages - Non-Alcoholic,accel,190.85,185.58,7.07,188.93,188.13,190.71,184.69,0.71,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,DHR,Diagnostics & Research,rs_new_high,220.67,208.21,6.97,218.52,215.58,220.25,213.46,1.21,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,DINO,Oil & Gas Refining & Marketing,leaders,96.39,92.18,3.41,97.1,93.36,97.63,93.47,4.72,triggered,1.0645161290322567,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,DT,Software - Application,leaders,49.98,49.03,2.03,48.87,49.24,49.6,48.08,-0.63,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,EOG,Oil & Gas E&P,accel,153.67,151.23,3.84,152.96,152.59,153.34,151.65,0.51,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,EXPE,Travel Services,leaders,328.62,322.76,12.15,323.01,327.41,330.0,320.67,-0.36,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,FANG,Oil & Gas E&P,accel,216.9,209.31,6.1,210.85,211.84,212.96,209.2,-0.08,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,FCX,Copper,leaders,71.51,67.72,2.76,76.87,74.52,77.33,74.4,7.93,gapped_through,0.8949275362318837,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,FIG,Software - Application,leaders,28.03,26.84,1.86,26.93,27.29,27.77,26.47,-1.39,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,FROG,Software - Application,leaders,91.94,88.27,5.32,91.31,89.64,91.83,86.04,1.77,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,GH,Diagnostics & Research,rs_new_high,171.74,161.55,7.81,169.55,167.25,170.5,165.01,1.0,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,GILD,Drug Manufacturers - General,leaders,146.82,143.19,4.03,146.59,144.58,147.9,143.5,2.2,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,GSK,Drug Manufacturers - General,leaders,52.63,51.86,1.2,52.42,51.35,52.51,51.39,0.89,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,HBM,Copper,leaders,28.19,26.78,1.31,30.0,28.85,30.07,28.85,6.59,gapped_through,0.8778625954198462,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,HCC,Coking Coal,accel,106.0,102.46,4.23,107.46,105.2,109.26,105.53,3.97,triggered,0.4562647754137098,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,HNGE,Health Information Services,rs_new_high,89.86,85.33,4.3,88.25,85.7,89.13,84.23,3.08,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,HQY,Health Information Services,rs_new_high,106.28,103.6,2.86,105.04,104.6,105.69,102.92,0.74,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,HUBS,Software - Application,leaders,244.08,236.0,17.55,239.62,237.67,245.39,232.02,-0.1,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,IBRX,Biotechnology,leaders,8.0,7.74,0.42,7.61,7.85,7.95,7.6,-3.0,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ICLR,Diagnostics & Research,rs_new_high,180.88,170.17,7.7,172.78,174.26,179.02,173.02,-0.85,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ILMN,Diagnostics & Research,rs_new_high,220.32,200.3,8.68,218.93,212.62,220.43,208.62,2.67,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,IMVT,Biotechnology,leaders,44.69,43.42,1.55,44.21,44.73,45.12,44.08,-0.32,gapped_through,0.08387096774193713,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,INCY,Biotechnology,leaders,129.8,126.71,3.73,128.19,126.74,129.92,126.51,0.76,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,INSM,Biotechnology,leaders,130.27,124.6,5.63,126.07,125.36,127.14,124.82,0.8,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,JAZZ,Biotechnology,leaders,254.93,245.76,7.23,254.42,248.75,255.85,248.7,2.3,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,JNJ,Drug Manufacturers - General,leaders,273.4,267.37,5.88,271.42,268.92,272.65,267.04,1.51,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,KDP,Beverages - Non-Alcoholic,accel,32.0,31.0,1.0,31.94,31.8,32.15,31.6,0.9,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,KO,Beverages - Non-Alcoholic,accel,91.86,89.73,1.67,90.72,90.75,90.96,90.32,0.24,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,KYMR,Biotechnology,leaders,125.45,121.13,5.03,121.51,122.87,125.71,120.14,0.01,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,LLY,Drug Manufacturers - General,leaders,1280.28,1243.23,41.98,1257.89,1231.51,1271.22,1230.71,1.08,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MEDP,Diagnostics & Research,rs_new_high,627.59,597.41,20.18,622.14,612.64,629.0,614.13,1.55,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MGY,Oil & Gas E&P,accel,28.38,27.73,0.88,28.18,28.22,28.37,28.03,-0.12,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MMYT,Travel Services,leaders,63.2,60.66,2.65,60.52,61.78,62.18,60.56,-0.45,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MNST,Beverages - Non-Alcoholic,accel,47.91,46.96,1.19,47.9,47.6,48.12,47.22,0.87,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MSTR,Software - Application,leaders,113.74,108.35,6.57,118.83,119.63,121.9,115.85,5.73,gapped_through,0.45357686453576923,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MTD,Diagnostics & Research,rs_new_high,1447.65,1387.67,38.73,1395.98,1385.99,1404.52,1377.43,0.2,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MTDR,Oil & Gas E&P,accel,60.38,58.1,1.97,58.5,58.99,59.14,57.55,0.14,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,MUR,Oil & Gas E&P,accel,38.65,37.35,1.49,37.48,38.34,38.54,37.35,-2.09,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,NE,Oil & Gas Drilling,emerging,47.24,46.21,1.41,46.74,47.15,47.79,46.38,-0.51,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,NOW,Software - Application,leaders,131.15,127.1,6.46,128.04,130.18,131.16,127.47,-1.31,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,NVS,Drug Manufacturers - General,leaders,159.33,155.87,3.12,159.13,156.24,159.71,156.11,1.85,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,OR,Gold,rs_new_high,35.79,34.5,1.23,36.02,36.15,36.29,35.43,2.07,gapped_through,0.47967479674797026,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ORKA,Biotechnology,leaders,109.0,103.14,5.49,108.22,105.69,109.52,101.5,3.2,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PAAS,Gold,rs_new_high,52.16,49.51,2.29,53.01,53.24,53.29,52.15,2.09,gapped_through,0.37554585152838404,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PAYX,Software - Application,leaders,124.17,122.25,3.5,123.43,122.91,124.56,121.78,0.42,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PBF,Oil & Gas Refining & Marketing,leaders,74.99,69.25,4.02,72.93,70.3,74.05,70.67,4.84,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PCVX,Biotechnology,leaders,62.91,60.8,2.4,62.96,60.67,63.98,61.85,2.63,triggered,0.4624999999999998,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PRAX,Biotechnology,leaders,392.7,361.16,20.81,375.63,367.0,387.99,365.37,3.03,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,PTGX,Biotechnology,leaders,155.25,148.27,5.62,153.45,152.21,153.72,150.82,1.83,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,QGEN,Diagnostics & Research,rs_new_high,45.53,44.2,1.17,43.94,44.35,44.47,43.78,-2.14,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RIG,Oil & Gas Drilling,emerging,6.06,5.93,0.23,5.95,6.05,6.14,5.91,-0.92,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ROIV,Biotechnology,leaders,37.55,36.68,1.23,36.5,37.03,37.18,36.36,-0.92,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,ROP,Software - Application,leaders,412.63,405.44,12.11,409.96,409.95,413.54,409.95,-0.12,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RPRX,Biotechnology,leaders,62.13,60.37,1.44,61.42,60.6,61.54,60.44,1.39,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RRC,Oil & Gas E&P,accel,41.34,40.28,1.07,41.1,40.76,41.48,40.49,1.06,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RVMD,Biotechnology,leaders,213.74,208.02,7.44,209.02,212.06,212.73,206.75,-1.28,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RVTY,Diagnostics & Research,rs_new_high,124.49,116.96,4.01,124.21,123.87,124.92,121.51,0.07,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,RYTM,Biotechnology,leaders,114.61,108.73,4.76,110.26,109.31,112.59,108.93,1.23,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SCCO,Copper,leaders,199.8,190.24,7.98,216.5,205.61,217.15,207.1,8.94,gapped_through,1.1779448621553892,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SHC,Diagnostics & Research,rs_new_high,19.45,18.96,0.52,19.49,19.31,19.49,19.04,1.38,triggered,0.865384615384614,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SHOP,Software - Application,leaders,148.39,144.12,6.57,148.79,147.65,149.45,145.09,1.09,triggered,0.5631659056316572,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SNOW,Software - Application,leaders,325.0,317.12,12.72,329.2,324.9,329.58,314.25,2.46,triggered,1.1753144654088041,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SUN,Oil & Gas Refining & Marketing,leaders,77.92,75.41,2.14,76.2,75.5,76.35,75.4,1.05,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,SYRE,Biotechnology,leaders,108.18,104.56,5.72,106.55,109.89,108.85,105.92,-1.15,gapped_through,0.11013986013985935,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,TCOM,Travel Services,leaders,46.57,45.64,1.12,46.25,46.53,46.53,45.9,-0.38,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,TECK,Copper,leaders,66.28,64.35,2.24,68.97,68.32,69.45,68.05,4.25,gapped_through,0.4107142857142864,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,TTAN,Software - Application,leaders,96.76,92.22,4.84,93.98,92.88,95.56,90.65,1.52,setting_up,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,TYL,Software - Application,leaders,353.39,345.38,14.19,348.54,346.78,354.77,342.28,0.11,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,UBER,Software - Application,leaders,80.15,78.09,2.76,78.43,79.86,80.22,77.86,-0.15,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,VAL,Oil & Gas Drilling,emerging,89.85,88.04,3.26,88.5,89.98,91.21,87.82,-0.57,gapped_through,0.20858895705521682,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,VIST,Oil & Gas E&P,accel,72.59,70.26,3.08,69.59,70.6,71.53,69.28,-1.29,invalidated,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,VRTX,Biotechnology,leaders,548.98,538.27,16.09,547.09,545.0,555.31,540.7,1.26,failed_breakout,,,,,,,,
2026-08-21,pre_close,2026-08-21T19:32:29Z,WAT,Diagnostics & Research,rs_new_high,421.74,403.43,12.47,412.26,404.02,412.95,399.31,1.87,setting_up,,,,,,,,
2026-08-24,pre_close,2026-08-24T19:32:06Z,ABBV,Drug Manufacturers - General,leaders,266.84,260.1,6.16,264.12,265.58,266.0,262.12,-0.32,setting_up,,,,,,,,
